timestamp,open,high,low,close,volume,spread
2024-01-02 09:15:00,1.26177,1.26197,1.26148,1.2615,1806.0,0.00013
2024-01-02 09:30:00,1.2615,1.26199,1.26051,1.26081,1311.0,0.00012
2024-01-02 09:45:00,1.26081,1.26243,1.26064,1.26199,1466.0,0.00012
2024-01-02 10:00:00,1.26199,1.2633,1.26181,1.263,1060.0,0.00026
2024-01-02 10:15:00,1.263,1.26428,1.26282,1.26417,1095.0,0.00019
2024-01-02 10:30:00,1.26417,1.26465,1.26355,1.26358,917.0,0.0002
2024-01-02 10:45:00,1.26358,1.26443,1.26206,1.26223,855.0,0.0002
2024-01-02 11:00:00,1.26223,1.26237,1.26208,1.26235,898.0,0.00019
2024-01-02 11:15:00,1.26235,1.26265,1.2623,1.26261,805.0,0.00025
2024-01-02 11:30:00,1.26261,1.26267,1.26222,1.26232,958.0,0.0002
2024-01-02 11:45:00,1.26232,1.26269,1.26231,1.26263,820.0,0.00022
2024-01-02 12:00:00,1.26263,1.26508,1.26216,1.26414,1698.0,0.00014
2024-01-02 12:15:00,1.26414,1.26422,1.26334,1.26366,1693.0,0.00012
2024-01-02 12:30:00,1.26366,1.26435,1.26023,1.26052,1852.0,0.00011
2024-01-02 12:45:00,1.26052,1.26072,1.26048,1.26056,1725.0,0.00016
2024-01-02 13:00:00,1.26056,1.26091,1.25755,1.25807,1590.0,0.00011
2024-01-02 13:15:00,1.25807,1.25823,1.25804,1.25821,1697.0,0.00011
2024-01-02 13:30:00,1.25821,1.26046,1.25681,1.25988,1754.0,0.00021
2024-01-02 13:45:00,1.25988,1.26524,1.25645,1.26339,2622.0,0.0001
2024-01-02 14:00:00,1.26339,1.26542,1.26335,1.26472,1995.0,0.00013
2024-01-02 14:15:00,1.26472,1.26705,1.2645,1.26646,1634.0,0.00012
2024-01-02 14:30:00,1.26646,1.268,1.26584,1.26772,2996.0,0.00019
2024-01-02 14:45:00,1.26772,1.26974,1.26731,1.26895,1911.0,0.0001
2024-01-02 15:00:00,1.26895,1.26904,1.26637,1.26686,1824.0,0.00018
2024-01-02 15:15:00,1.26686,1.26722,1.26676,1.26696,2139.0,0.00011
2024-01-02 15:30:00,1.26696,1.26914,1.26665,1.26893,1699.0,0.00018
2024-01-02 15:45:00,1.26893,1.26914,1.26826,1.26836,1685.0,0.00015
2024-01-02 16:00:00,1.26836,1.26858,1.2675,1.26767,1742.0,0.00018
2024-01-02 16:15:00,1.26767,1.26834,1.26698,1.26832,1673.0,0.00014
2024-01-02 16:30:00,1.26832,1.26883,1.26812,1.26861,1508.0,0.00018
2024-01-02 16:45:00,1.26861,1.26881,1.26705,1.26747,1122.0,0.0002
2024-01-02 17:00:00,1.26747,1.2675,1.26739,1.26741,1209.0,0.00019
2024-01-02 17:15:00,1.26741,1.26757,1.26546,1.26593,1428.0,0.00016
2024-01-02 17:30:00,1.26593,1.26687,1.26561,1.26666,1190.0,0.00015
2024-01-02 17:45:00,1.26666,1.26678,1.26662,1.2667,1209.0,0.00016
2024-01-02 18:00:00,1.2667,1.26751,1.26663,1.26738,1294.0,0.00026
2024-01-02 18:15:00,1.26738,1.26769,1.2672,1.26755,2474.0,0.00016
2024-01-02 18:30:00,1.26755,1.26779,1.26617,1.26634,1842.0,0.00017
2024-01-02 18:45:00,1.26634,1.26734,1.2644,1.26456,1118.0,0.00015
2024-01-02 19:00:00,1.26456,1.26469,1.26357,1.26381,1133.0,0.00019
2024-01-02 19:15:00,1.26381,1.26387,1.26323,1.26346,1403.0,0.00018
2024-01-02 19:30:00,1.26346,1.26352,1.26315,1.26352,1979.0,0.00014
2024-01-02 19:45:00,1.26352,1.26381,1.26346,1.26371,1531.0,0.00018
2024-01-02 20:00:00,1.26371,1.26393,1.26363,1.26387,1386.0,0.00014
2024-01-02 20:15:00,1.26387,1.26443,1.26333,1.26338,1290.0,0.00017
2024-01-02 20:30:00,1.26338,1.26396,1.26289,1.26379,1701.0,0.00018
2024-01-02 20:45:00,1.26379,1.26398,1.26308,1.26344,2205.0,0.00019
2024-01-02 21:00:00,1.26344,1.26482,1.26341,1.26442,823.0,0.0002
2024-01-02 21:15:00,1.26442,1.26591,1.26356,1.26552,1281.0,0.0003
2024-01-02 21:30:00,1.26552,1.26612,1.26536,1.26578,928.0,0.00025
2024-01-02 21:45:00,1.26578,1.26582,1.265,1.26511,830.0,0.00025
2024-01-02 22:00:00,1.26511,1.26596,1.26508,1.26591,1481.0,0.0002
2024-01-02 22:15:00,1.26591,1.26598,1.26513,1.26527,939.0,0.00025
2024-01-02 22:30:00,1.26527,1.26532,1.26448,1.26465,839.0,0.00023
2024-01-02 22:45:00,1.26465,1.26496,1.26444,1.26491,899.0,0.00019
2024-01-02 23:00:00,1.26491,1.265,1.26415,1.26439,1236.0,0.00021
2024-01-02 23:15:00,1.26439,1.26441,1.26438,1.26439,844.0,0.00024
2024-01-02 23:30:00,1.26439,1.26458,1.26426,1.26435,1106.0,0.00019
2024-01-02 23:45:00,1.26435,1.26492,1.26425,1.26489,1024.0,0.0002
2024-01-03 00:00:00,1.26489,1.26494,1.26489,1.26494,687.0,0.00034
2024-01-03 00:15:00,1.26494,1.2658,1.26484,1.26533,647.0,0.00026
2024-01-03 00:30:00,1.26533,1.26583,1.26504,1.26565,832.0,0.00026
2024-01-03 00:45:00,1.26565,1.26571,1.26547,1.26555,791.0,0.00027
2024-01-03 01:00:00,1.26555,1.26616,1.26498,1.26605,1140.0,0.00028
2024-01-03 01:15:00,1.26605,1.26608,1.26603,1.26607,707.0,0.00026
2024-01-03 01:30:00,1.26607,1.26663,1.26587,1.26661,698.0,0.00033
2024-01-03 01:45:00,1.26661,1.26724,1.26636,1.26714,1000.0,0.00026
2024-01-03 02:00:00,1.26714,1.26742,1.26711,1.2674,672.0,0.00033
2024-01-03 02:15:00,1.2674,1.26792,1.26632,1.26644,788.0,0.00027
2024-01-03 02:30:00,1.26644,1.26707,1.26628,1.26679,601.0,0.00025
2024-01-03 02:45:00,1.26679,1.26683,1.26642,1.26656,849.0,0.0003
2024-01-03 03:00:00,1.26656,1.26675,1.26647,1.26663,622.0,0.00027
2024-01-03 03:15:00,1.26663,1.26727,1.26643,1.26721,1304.0,0.00028
2024-01-03 03:30:00,1.26721,1.26724,1.26689,1.26691,680.0,0.00026
2024-01-03 03:45:00,1.26691,1.26727,1.26683,1.26726,648.0,0.00036
2024-01-03 04:00:00,1.26726,1.26808,1.26707,1.26789,677.0,0.00029
2024-01-03 04:15:00,1.26789,1.26833,1.26779,1.26808,619.0,0.00026
2024-01-03 04:30:00,1.26808,1.26837,1.26801,1.26822,606.0,0.00027
2024-01-03 04:45:00,1.26822,1.26827,1.26819,1.26824,1139.0,0.00025
2024-01-03 05:00:00,1.26824,1.26849,1.26819,1.26846,783.0,0.00025
2024-01-03 05:15:00,1.26846,1.26904,1.26842,1.26898,870.0,0.00026
2024-01-03 05:30:00,1.26898,1.26933,1.26868,1.26924,1050.0,0.00027
2024-01-03 05:45:00,1.26924,1.26948,1.26889,1.26892,630.0,0.00031
2024-01-03 06:00:00,1.26892,1.26941,1.26884,1.26935,653.0,0.00027
2024-01-03 06:15:00,1.26935,1.26966,1.26928,1.26962,839.0,0.00025
2024-01-03 06:30:00,1.26962,1.2697,1.26915,1.2692,824.0,0.00025
2024-01-03 06:45:00,1.2692,1.26962,1.26907,1.26954,771.0,0.00025
2024-01-03 07:00:00,1.26954,1.26955,1.26742,1.26813,1361.0,0.00014
2024-01-03 07:15:00,1.26813,1.27087,1.26776,1.27016,1811.0,0.00016
2024-01-03 07:30:00,1.27016,1.27016,1.26958,1.27003,1390.0,0.00015
2024-01-03 07:45:00,1.27003,1.27036,1.26975,1.27019,1397.0,0.00014
2024-01-03 08:00:00,1.27019,1.27255,1.27002,1.27205,1355.0,0.00012
2024-01-03 08:15:00,1.27205,1.27494,1.27154,1.27421,1673.0,0.00017
2024-01-03 08:30:00,1.27421,1.2767,1.27361,1.27602,2215.0,0.00012
2024-01-03 08:45:00,1.27602,1.27814,1.27531,1.27766,1522.0,0.00012
2024-01-03 09:00:00,1.27766,1.27776,1.27594,1.27716,1651.0,0.00012
2024-01-03 09:15:00,1.27716,1.27717,1.277,1.27701,1697.0,0.00016
2024-01-03 09:30:00,1.27701,1.27717,1.27578,1.27612,1305.0,0.00013
2024-01-03 09:45:00,1.27612,1.27663,1.27561,1.27561,1459.0,0.00016
2024-01-03 10:00:00,1.27561,1.27575,1.2756,1.27574,963.0,0.00019
2024-01-03 10:15:00,1.27574,1.27607,1.27497,1.27506,875.0,0.0002
2024-01-03 10:30:00,1.27506,1.27517,1.27484,1.27489,972.0,0.00019
2024-01-03 10:45:00,1.27489,1.2754,1.27474,1.27536,1403.0,0.00025
2024-01-03 11:00:00,1.27536,1.27567,1.27524,1.27565,949.0,0.0002
2024-01-03 11:15:00,1.27565,1.27575,1.27516,1.27522,892.0,0.00025
2024-01-03 11:30:00,1.27522,1.27563,1.27517,1.27551,849.0,0.00019
2024-01-03 11:45:00,1.27551,1.27567,1.27508,1.27509,838.0,0.00022
2024-01-03 12:00:00,1.27509,1.27912,1.27381,1.27725,2235.0,0.00011
2024-01-03 12:15:00,1.27725,1.27768,1.27555,1.27645,1634.0,0.00014
2024-01-03 12:30:00,1.27645,1.27735,1.27513,1.27516,1639.0,0.0001
2024-01-03 12:45:00,1.27516,1.27646,1.27505,1.27633,1537.0,0.00011
2024-01-03 13:00:00,1.27633,1.27656,1.27594,1.27596,1584.0,0.0001
2024-01-03 13:15:00,1.27596,1.27606,1.27576,1.27578,1561.0,0.00016
2024-01-03 13:30:00,1.27578,1.27737,1.27515,1.27732,1541.0,0.0001
2024-01-03 13:45:00,1.27732,1.27741,1.27253,1.27482,2015.0,0.00013
2024-01-03 14:00:00,1.27482,1.27812,1.27374,1.27623,2504.0,0.00017
2024-01-03 14:15:00,1.27623,1.27633,1.2762,1.2763,1749.0,0.00012
2024-01-03 14:30:00,1.2763,1.27759,1.27618,1.27694,1714.0,0.00011
2024-01-03 14:45:00,1.27694,1.27713,1.27634,1.27652,3197.0,0.0001
2024-01-03 15:00:00,1.27652,1.27688,1.27542,1.27557,2390.0,0.00014
2024-01-03 15:15:00,1.27557,1.27617,1.2755,1.27595,1802.0,0.0001
2024-01-03 15:30:00,1.27595,1.27596,1.2755,1.27562,2371.0,0.00011
2024-01-03 15:45:00,1.27562,1.27579,1.27557,1.27571,2411.0,0.00018
2024-01-03 16:00:00,1.27571,1.27736,1.27519,1.27671,1467.0,0.00015
2024-01-03 16:15:00,1.27671,1.277,1.27627,1.27631,1326.0,0.0002
2024-01-03 16:30:00,1.27631,1.27856,1.2751,1.27802,1527.0,0.00017
2024-01-03 16:45:00,1.27802,1.27805,1.27787,1.27792,1162.0,0.00015
2024-01-03 17:00:00,1.27792,1.27807,1.27736,1.2774,1492.0,0.00033
2024-01-03 17:15:00,1.2774,1.27763,1.27383,1.27592,1747.0,0.00016
2024-01-03 17:30:00,1.27592,1.27618,1.27582,1.2761,1930.0,0.00018
2024-01-03 17:45:00,1.2761,1.27635,1.27397,1.27431,1238.0,0.00018
2024-01-03 18:00:00,1.27431,1.27493,1.27397,1.27452,1435.0,0.00016
2024-01-03 18:15:00,1.27452,1.27617,1.27423,1.27613,1143.0,0.00015
2024-01-03 18:30:00,1.27613,1.27711,1.27593,1.27694,1325.0,0.00015
2024-01-03 18:45:00,1.27694,1.27751,1.27658,1.27693,1161.0,0.00014
2024-01-03 19:00:00,1.27693,1.27774,1.27681,1.27753,1158.0,0.00015
2024-01-03 19:15:00,1.27753,1.27889,1.27751,1.27842,1838.0,0.00017
2024-01-03 19:30:00,1.27842,1.27908,1.27832,1.27891,1549.0,0.00021
2024-01-03 19:45:00,1.27891,1.27906,1.27887,1.27899,1436.0,0.00016
2024-01-03 20:00:00,1.27899,1.27951,1.27827,1.27827,1364.0,0.00014
2024-01-03 20:15:00,1.27827,1.27835,1.27706,1.27729,1198.0,0.00024
2024-01-03 20:30:00,1.27729,1.27745,1.27712,1.27738,2081.0,0.00021
2024-01-03 20:45:00,1.27738,1.27773,1.27735,1.27767,1103.0,0.00018
2024-01-03 21:00:00,1.27767,1.27859,1.27759,1.27832,1163.0,0.00021
2024-01-03 21:15:00,1.27832,1.27833,1.27812,1.27819,904.0,0.0002
2024-01-03 21:30:00,1.27819,1.27828,1.27713,1.27767,845.0,0.0003
2024-01-03 21:45:00,1.27767,1.27781,1.27724,1.2778,1086.0,0.00024
2024-01-03 22:00:00,1.2778,1.27793,1.27764,1.27766,1740.0,0.00024
2024-01-03 22:15:00,1.27766,1.27858,1.27739,1.27825,1193.0,0.00021
2024-01-03 22:30:00,1.27825,1.27828,1.27776,1.27786,1204.0,0.0002
2024-01-03 22:45:00,1.27786,1.27917,1.27772,1.27895,854.0,0.00026
2024-01-03 23:00:00,1.27895,1.2795,1.27883,1.27925,945.0,0.0002
2024-01-03 23:15:00,1.27925,1.27934,1.27823,1.27861,1318.0,0.0002
2024-01-03 23:30:00,1.27861,1.27995,1.27788,1.27975,853.0,0.00019
2024-01-03 23:45:00,1.27975,1.2813,1.27901,1.28081,1030.0,0.00021
2024-01-04 00:00:00,1.28081,1.28114,1.28039,1.28046,612.0,0.00031
2024-01-04 00:15:00,1.28046,1.28059,1.28032,1.28033,983.0,0.00026
2024-01-04 00:30:00,1.28033,1.28043,1.27972,1.27983,703.0,0.0003
2024-01-04 00:45:00,1.27983,1.27993,1.27978,1.27985,1032.0,0.0003
2024-01-04 01:00:00,1.27985,1.27986,1.27978,1.27979,709.0,0.00027
2024-01-04 01:15:00,1.27979,1.28062,1.27957,1.2806,872.0,0.00027
2024-01-04 01:30:00,1.2806,1.28069,1.28032,1.28034,670.0,0.00027
2024-01-04 01:45:00,1.28034,1.28039,1.28027,1.28031,781.0,0.00033
2024-01-04 02:00:00,1.28031,1.28034,1.27966,1.27983,963.0,0.00032
2024-01-04 02:15:00,1.27983,1.27999,1.27915,1.27949,856.0,0.00028
2024-01-04 02:30:00,1.27949,1.27951,1.27945,1.2795,635.0,0.00037
2024-01-04 02:45:00,1.2795,1.28054,1.27914,1.28035,698.0,0.00029
2024-01-04 03:00:00,1.28035,1.28065,1.28021,1.28051,716.0,0.00026
2024-01-04 03:15:00,1.28051,1.28097,1.28047,1.28089,834.0,0.00028
2024-01-04 03:30:00,1.28089,1.2813,1.27912,1.27952,871.0,0.00027
2024-01-04 03:45:00,1.27952,1.27966,1.27877,1.27896,651.0,0.00027
2024-01-04 04:00:00,1.27896,1.27932,1.27884,1.27919,756.0,0.00032
2024-01-04 04:15:00,1.27919,1.27929,1.27901,1.27906,910.0,0.00031
2024-01-04 04:30:00,1.27906,1.2791,1.27905,1.27909,651.0,0.00027
2024-01-04 04:45:00,1.27909,1.27942,1.2786,1.27878,749.0,0.00025
2024-01-04 05:00:00,1.27878,1.27904,1.27868,1.27899,871.0,0.00031
2024-01-04 05:15:00,1.27899,1.27907,1.27871,1.27877,638.0,0.00032
2024-01-04 05:30:00,1.27877,1.27879,1.27864,1.27866,700.0,0.00025
2024-01-04 05:45:00,1.27866,1.27882,1.27823,1.27831,601.0,0.00026
2024-01-04 06:00:00,1.27831,1.27874,1.27808,1.27864,609.0,0.00025
2024-01-04 06:15:00,1.27864,1.27866,1.27851,1.27855,851.0,0.00028
2024-01-04 06:30:00,1.27855,1.27857,1.27845,1.27849,602.0,0.00031
2024-01-04 06:45:00,1.27849,1.27853,1.27841,1.27845,652.0,0.00027
2024-01-04 07:00:00,1.27845,1.27871,1.27707,1.27776,2533.0,0.00013
2024-01-04 07:15:00,1.27776,1.27805,1.2764,1.27699,1576.0,0.00019
2024-01-04 07:30:00,1.27699,1.27741,1.27616,1.27635,1515.0,0.00015
2024-01-04 07:45:00,1.27635,1.27689,1.27632,1.27676,1323.0,0.00012
2024-01-04 08:00:00,1.27676,1.27686,1.27634,1.27639,1520.0,0.00013
2024-01-04 08:15:00,1.27639,1.2764,1.27625,1.27626,1949.0,0.00019
2024-01-04 08:30:00,1.27626,1.2765,1.27482,1.27537,1503.0,0.00012
2024-01-04 08:45:00,1.27537,1.27724,1.27535,1.27659,1590.0,0.00014
2024-01-04 09:00:00,1.27659,1.27891,1.27612,1.27829,1323.0,0.00013
2024-01-04 09:15:00,1.27829,1.27859,1.27789,1.27829,1320.0,0.00015
2024-01-04 09:30:00,1.27829,1.28001,1.27776,1.27967,1885.0,0.00014
2024-01-04 09:45:00,1.27967,1.28077,1.27795,1.27801,1338.0,0.00014
2024-01-04 10:00:00,1.27801,1.27805,1.27795,1.27802,832.0,0.00023
2024-01-04 10:15:00,1.27802,1.2781,1.2777,1.27772,867.0,0.00021
2024-01-04 10:30:00,1.27772,1.27774,1.2772,1.27737,1028.0,0.00024
2024-01-04 10:45:00,1.27737,1.27757,1.27694,1.27697,1166.0,0.00024
2024-01-04 11:00:00,1.27697,1.27712,1.27694,1.277,928.0,0.0002
2024-01-04 11:15:00,1.277,1.27708,1.27697,1.27706,922.0,0.00022
2024-01-04 11:30:00,1.27706,1.27805,1.27695,1.27765,1252.0,0.0002
2024-01-04 11:45:00,1.27765,1.2777,1.27746,1.27753,946.0,0.00024
2024-01-04 12:00:00,1.27753,1.27761,1.27748,1.2776,2151.0,0.00013
2024-01-04 12:15:00,1.2776,1.27784,1.27608,1.27657,2584.0,0.0001
2024-01-04 12:30:00,1.27657,1.27672,1.27456,1.27506,1921.0,0.00017
2024-01-04 12:45:00,1.27506,1.27566,1.27492,1.27563,1579.0,0.00012
2024-01-04 13:00:00,1.27563,1.27578,1.27485,1.27499,1526.0,0.00015
2024-01-04 13:15:00,1.27499,1.27774,1.27456,1.27683,1509.0,0.00015
2024-01-04 13:30:00,1.27683,1.27853,1.27668,1.27801,1560.0,0.0001
2024-01-04 13:45:00,1.27801,1.27847,1.27394,1.27433,2110.0,0.00028
2024-01-04 14:00:00,1.27433,1.27503,1.27272,1.27345,3271.0,0.00018
2024-01-04 14:15:00,1.27345,1.27404,1.27344,1.27386,1823.0,0.00015
2024-01-04 14:30:00,1.27386,1.27592,1.27382,1.27573,1645.0,0.00016
2024-01-04 14:45:00,1.27573,1.27585,1.27521,1.27525,1874.0,0.00013
2024-01-04 15:00:00,1.27525,1.27537,1.27416,1.27448,2023.0,0.00014
2024-01-04 15:15:00,1.27448,1.27475,1.2721,1.27305,2602.0,0.00012
2024-01-04 15:30:00,1.27305,1.27312,1.27302,1.27308,2566.0,0.00011
2024-01-04 15:45:00,1.27308,1.27325,1.27279,1.27283,1681.0,0.00011
2024-01-04 16:00:00,1.27283,1.27367,1.27259,1.27363,1278.0,0.00022
2024-01-04 16:15:00,1.27363,1.27433,1.27337,1.27416,1221.0,0.0002
2024-01-04 16:30:00,1.27416,1.27507,1.27413,1.27485,1359.0,0.00014
2024-01-04 16:45:00,1.27485,1.27492,1.27428,1.27447,1106.0,0.00017
2024-01-04 17:00:00,1.27447,1.2754,1.27357,1.27533,1135.0,0.00016
2024-01-04 17:15:00,1.27533,1.27535,1.27518,1.27523,1834.0,0.00015
2024-01-04 17:30:00,1.27523,1.27588,1.27505,1.27559,1194.0,0.00018
2024-01-04 17:45:00,1.27559,1.27607,1.27431,1.2745,1315.0,0.00014
2024-01-04 18:00:00,1.2745,1.27473,1.27448,1.2746,1619.0,0.00015
2024-01-04 18:15:00,1.2746,1.27511,1.27459,1.27503,1356.0,0.00014
2024-01-04 18:30:00,1.27503,1.27527,1.27436,1.27456,1263.0,0.00015
2024-01-04 18:45:00,1.27456,1.27699,1.27395,1.27644,1264.0,0.00015
2024-01-04 19:00:00,1.27644,1.27663,1.27546,1.27578,1657.0,0.0002
2024-01-04 19:15:00,1.27578,1.2759,1.27555,1.2756,1509.0,0.00015
2024-01-04 19:30:00,1.2756,1.27568,1.27528,1.27557,1405.0,0.00017
2024-01-04 19:45:00,1.27557,1.27564,1.27552,1.27563,1266.0,0.00015
2024-01-04 20:00:00,1.27563,1.27611,1.27549,1.27597,1101.0,0.0002
2024-01-04 20:15:00,1.27597,1.27614,1.27483,1.27493,1291.0,0.00016
2024-01-04 20:30:00,1.27493,1.27698,1.2749,1.27587,1281.0,0.00014
2024-01-04 20:45:00,1.27587,1.27688,1.27535,1.27643,2531.0,0.00015
2024-01-04 21:00:00,1.27643,1.27652,1.27583,1.27604,867.0,0.00019
2024-01-04 21:15:00,1.27604,1.27626,1.27576,1.27595,852.0,0.00022
2024-01-04 21:30:00,1.27595,1.27599,1.27481,1.27508,862.0,0.00019
2024-01-04 21:45:00,1.27508,1.27521,1.2747,1.2748,1118.0,0.0002
2024-01-04 22:00:00,1.2748,1.2748,1.27466,1.2747,833.0,0.00022
2024-01-04 22:15:00,1.2747,1.27493,1.2744,1.27459,976.0,0.00019
2024-01-04 22:30:00,1.27459,1.2746,1.27351,1.27366,1169.0,0.00029
2024-01-04 22:45:00,1.27366,1.27518,1.27349,1.27502,866.0,0.0002
2024-01-04 23:00:00,1.27502,1.27522,1.27493,1.27513,1101.0,0.00021
2024-01-04 23:15:00,1.27513,1.27545,1.27476,1.27483,967.0,0.00024
2024-01-04 23:30:00,1.27483,1.27895,1.27317,1.27712,868.0,0.00019
2024-01-04 23:45:00,1.27712,1.27774,1.27612,1.27638,1239.0,0.00023
2024-01-05 00:00:00,1.27638,1.27664,1.27623,1.27662,659.0,0.0003
2024-01-05 00:15:00,1.27662,1.27694,1.27652,1.27691,1139.0,0.00027
2024-01-05 00:30:00,1.27691,1.27694,1.27684,1.27688,723.0,0.00027
2024-01-05 00:45:00,1.27688,1.2771,1.27685,1.27704,654.0,0.00025
2024-01-05 01:00:00,1.27704,1.2771,1.27677,1.2768,1450.0,0.00025
2024-01-05 01:15:00,1.2768,1.27693,1.27679,1.27691,640.0,0.00025
2024-01-05 01:30:00,1.27691,1.27725,1.27611,1.27628,1009.0,0.00025
2024-01-05 01:45:00,1.27628,1.27765,1.27576,1.27696,842.0,0.00026
2024-01-05 02:00:00,1.27696,1.27709,1.27694,1.27705,781.0,0.00037
2024-01-05 02:15:00,1.27705,1.27758,1.27693,1.2775,721.0,0.00025
2024-01-05 02:30:00,1.2775,1.27828,1.27697,1.27798,652.0,0.00026
2024-01-05 02:45:00,1.27798,1.27808,1.27797,1.27807,645.0,0.00029
2024-01-05 03:00:00,1.27807,1.27821,1.27799,1.27802,1012.0,0.00028
2024-01-05 03:15:00,1.27802,1.27818,1.27728,1.27734,809.0,0.00026
2024-01-05 03:30:00,1.27734,1.27756,1.27673,1.27689,1000.0,0.00027
2024-01-05 03:45:00,1.27689,1.27717,1.27611,1.27638,692.0,0.00029
2024-01-05 04:00:00,1.27638,1.27707,1.27627,1.27685,686.0,0.00026
2024-01-05 04:15:00,1.27685,1.27748,1.27626,1.27634,724.0,0.00027
2024-01-05 04:30:00,1.27634,1.27642,1.2756,1.27562,844.0,0.00027
2024-01-05 04:45:00,1.27562,1.27565,1.27555,1.27557,620.0,0.00028
2024-01-05 05:00:00,1.27557,1.27558,1.27555,1.27555,652.0,0.00027
2024-01-05 05:15:00,1.27555,1.27557,1.27536,1.27537,916.0,0.00027
2024-01-05 05:30:00,1.27537,1.27545,1.27529,1.2754,647.0,0.00028
2024-01-05 05:45:00,1.2754,1.27565,1.27528,1.27564,637.0,0.00026
2024-01-05 06:00:00,1.27564,1.27619,1.27539,1.27609,672.0,0.00026
2024-01-05 06:15:00,1.27609,1.27614,1.27571,1.27579,782.0,0.00027
2024-01-05 06:30:00,1.27579,1.27598,1.27464,1.27513,1015.0,0.00026
2024-01-05 06:45:00,1.27513,1.27526,1.27478,1.27493,771.0,0.00025
2024-01-05 07:00:00,1.27493,1.27658,1.27366,1.27637,1396.0,0.00018
2024-01-05 07:15:00,1.27637,1.27664,1.27489,1.27524,1936.0,0.00014
2024-01-05 07:30:00,1.27524,1.27525,1.27304,1.2741,1769.0,0.00014
2024-01-05 07:45:00,1.2741,1.27619,1.27382,1.27577,1390.0,0.00012
2024-01-05 08:00:00,1.27577,1.27577,1.2757,1.27572,1845.0,0.00014
2024-01-05 08:15:00,1.27572,1.27741,1.27556,1.27734,1879.0,0.00017
2024-01-05 08:30:00,1.27734,1.27745,1.27554,1.27574,1631.0,0.00014
2024-01-05 08:45:00,1.27574,1.27584,1.27542,1.27566,1851.0,0.00018
2024-01-05 09:00:00,1.27566,1.27668,1.27548,1.27665,1499.0,0.00013
2024-01-05 09:15:00,1.27665,1.27856,1.27655,1.27797,1356.0,0.00014
2024-01-05 09:30:00,1.27797,1.27854,1.27789,1.27836,1415.0,0.00012
2024-01-05 09:45:00,1.27836,1.27918,1.27644,1.27673,1831.0,0.00013
